it09	1.4699	05/02/2018 12:08:15	Dico poto lentamente	closure_	80.8294	231.6492	233.6420	74.3449	29.9355	29.7721	54.1718	-119.2727	119.4469	48.7056	5.5563	45.2939	6.8709	41.7288	7.7411	38.1829	8.5509	34.3938	8.3607	30.5620	7.4994	26.8258	6.3281	23.2882	5.4396	19.9338	5.2855	16.6216	5.1944	13.3288	5.2942	10.0288	5.3637	6.7777	4.6763	3.4671	4.6869	0.1388	4.5692	-3.4060	5.2125	-6.9703	5.4566	-10.5058	5.2716	-13.7830	4.1609	-16.6234	1.9947	-19.0488	-0.8603	-21.0989	-4.1333	-23.3162	-6.7855	-25.4594	-9.3638	-27.6367	-11.7437	-29.4018	-14.5529	-30.9936	-17.4116	-30.6954	-22.1367	-28.9041	-27.8645	-27.0213	-33.0478	-27.0437	-36.1246	-29.3282	-37.3067	-30.7334	-39.2053	-32.2478	-41.0466	-34.1126	-42.7263	-36.8515	-44.0512	-37.4707	-46.4980	-34.7792	-50.2026	-29.2423	-54.5200	-26.0649	-57.5327	-25.9592	-59.4355	-27.5502	-60.9499
it09	1.3910	05/02/2018 12:08:15	Dico poto lentamente	GONS_TT	67.8816	21.9040	19.4206	73.2677	-24.0402	25.0587	59.3188	-13.4411	13.0672	43.7779	-4.8822	40.9947	-3.3898	37.8073	-2.9187	34.3078	-3.6200	30.8469	-4.7630	27.8736	-4.5401	25.1501	-3.1265	22.3583	-1.6094	19.4529	-0.2357	16.4290	0.6787	13.3351	1.5358	10.1833	2.0037	7.0205	1.9922	3.6356	3.4411	-0.1208	6.0058	-4.1238	8.3772	-8.2771	10.2283	-11.8868	9.5595	-15.5263	8.8516	-19.0717	7.7836	-21.6526	4.6081	-24.0013	1.3258	-25.5785	-2.9502	-26.9382	-7.0927	-27.0546	-12.5565	-27.8810	-16.4892	-29.0656	-19.6546	-30.6496	-22.1855	-32.0984	-24.7532	-30.7976	-29.6822	-31.7558	-32.2852	-31.6501	-35.5800	-35.6592	-35.8704	-36.3148	-38.5481	-36.6736	-41.3052	-34.4173	-45.2643	-34.3757	-47.8729	-35.0882	-50.0814	-35.9430	-52.2284	-33.3657	-55.3918	-31.4026	-58.0978	-27.7373	-60.9126
it09	1.5205	05/02/2018 12:08:15	Dico poto lentamente	max_TT	87.7997	-10.4637	5.8899	75.7550	36.0546	35.7647	49.5915	-19.8450	22.2816	52.2317	13.0260	48.3971	14.2772	44.4933	15.2559	40.6205	16.2072	36.1180	14.7403	31.5750	12.0363	27.2403	8.6666	23.4291	6.5082	20.0307	6.3975	16.6703	6.3365	13.3272	6.2494	10.0073	5.8330	6.6875	5.6729	3.3465	5.5780	-0.0560	5.6477	-3.4171	5.2612	-6.6656	4.3440	-9.7615	2.9606	-12.5886	0.9472	-15.1359	-1.5226	-17.3149	-4.5017	-19.0462	-7.9942	-20.4382	-11.6646	-22.0351	-14.6223	-23.8615	-17.0153	-25.3415	-19.7229	-25.5076	-23.7940	-25.1941	-27.9915	-24.6831	-31.9759	-25.5812	-34.3313	-25.7705	-37.1620	-26.6540	-39.2954	-27.5113	-41.3868	-27.8432	-43.7523	-28.7945	-45.6774	-30.2841	-47.3242	-33.1928	-48.3984	-33.4687	-50.7167	-31.1544	-53.8661	-27.8695	-57.0036	-24.3599	-59.8285	-25.0990	-61.4383
it09	1.5240	05/02/2018 12:08:15	Dico poto lentamente	NOFF_TT	87.6145	-21.4386	17.1585	75.8357	36.8080	36.5067	49.6479	-13.8969	16.2525	52.1465	12.8455	48.3110	14.0714	44.4056	15.0175	40.5576	16.0096	36.0920	14.6441	31.5805	12.0608	27.2528	8.7371	23.4307	6.5205	20.0290	6.3779	16.6711	6.3566	13.3272	6.2475	10.0071	5.8370	6.6935	5.6075	3.3391	5.6326	-0.0609	5.6746	-3.4136	5.2459	-6.6253	4.1968	-9.7273	2.8542	-12.6169	1.0235	-15.1980	-1.3757	-17.1907	-4.7628	-18.7458	-8.5592	-19.8950	-12.5855	-21.4867	-15.4645	-23.5191	-17.4934	-25.1428	-19.9759	-25.1612	-24.1971	-24.6606	-28.5592	-23.5227	-33.1060	-25.1237	-34.7391	-25.4114	-37.4546	-26.8295	-39.1649	-27.8193	-41.1783	-27.9004	-43.7172	-28.9117	-45.6124	-29.8982	-47.5165	-32.8765	-48.5390	-33.1489	-50.8421	-31.4466	-53.7661	-28.5091	-56.8160	-25.0863	-59.6500	-25.9063	-61.2775
it09	1.5100	05/02/2018 12:08:15	Dico poto lentamente	NONS_TT	88.0501	47.5540	53.0128	75.4664	33.0620	32.9056	49.6026	-49.4804	52.1393	52.4873	13.5674	48.6557	14.8943	44.7564	15.9713	40.8093	16.7999	36.1960	15.0289	31.5585	11.9625	27.2028	8.4553	23.4242	6.4713	20.0358	6.4564	16.6677	6.2764	13.3272	6.2548	10.0078	5.8209	6.6698	5.8693	3.3687	5.4141	-0.0414	5.5668	-3.4275	5.3072	-6.7865	4.7855	-9.8643	3.2796	-12.5035	0.7183	-14.9495	-1.9634	-17.6878	-3.7186	-19.9474	-6.2990	-22.0679	-8.9017	-23.6803	-12.0958	-24.8888	-15.5808	-25.9374	-18.9641	-26.5470	-22.5848	-26.7944	-26.2883	-28.1640	-28.5854	-26.9539	-33.1079	-26.8479	-36.2841	-26.1276	-39.6868	-26.5872	-42.0125	-27.6715	-43.8578	-28.4431	-45.8724	-31.4417	-46.7473	-34.1416	-47.9769	-34.4281	-50.3403	-30.2778	-54.1659	-25.9505	-57.5663	-22.1808	-60.3640	-22.6770	-61.9210
it09	1.4615	05/02/2018 12:08:15	Dico poto lentamente	peak1_TT	78.7424	241.9586	242.4297	74.0883	28.8353	28.7170	55.2920	-118.4692	118.0525	47.4759	2.9515	44.2048	4.2717	40.7713	5.1383	37.3133	5.8196	33.7923	6.1353	30.2617	6.1546	26.7070	5.6580	23.2481	5.1358	19.8779	4.6434	16.5974	4.6267	13.3296	4.7945	10.0493	4.9189	6.7712	4.7480	3.4575	4.7582	0.0928	4.8242	-3.4606	5.4532	-7.0726	5.8301	-10.7279	5.9612	-14.1107	5.0426	-16.9460	2.7574	-19.6256	0.3512	-21.7160	-2.9725	-24.1394	-5.3899	-26.1441	-8.3122	-28.7452	-10.1958	-30.7681	-12.8131	-32.4030	-15.7720	-31.3689	-21.4199	-28.6461	-28.1158	-25.7056	-34.2205	-25.4030	-37.4615	-28.7024	-37.7721	-31.2075	-38.8843	-33.0252	-40.5690	-33.5267	-43.0515	-36.5898	-44.1817	-35.9691	-47.1651	-33.9658	-50.5217	-28.6016	-54.7391	-25.0630	-57.8265	-26.3370	-59.3426	-27.4325	-60.9733
it09	1.5495	05/02/2018 12:08:15	Dico poto lentamente	peak2_TT	84.5030	-76.7250	76.9615	77.0573	43.1118	43.0775	50.4807	25.4850	25.1818	49.8142	7.9048	46.3107	9.2975	42.7658	10.5601	38.9851	11.0707	35.2082	11.3743	31.1578	10.1680	27.2421	8.6766	23.6229	7.9770	20.1215	7.4403	16.7116	7.3066	13.3255	7.2756	9.9441	7.2058	6.5688	6.9852	3.1907	6.7298	-0.1931	6.4060	-3.5283	5.7517	-6.7847	4.7787	-9.8584	3.2615	-12.7849	1.4754	-15.5555	-0.5305	-17.9245	-3.2215	-19.2630	-7.5864	-21.2124	-10.3520	-23.1713	-12.8775	-25.0323	-15.3804	-24.4446	-20.8649	-23.7609	-25.8262	-22.9469	-30.3830	-24.8181	-31.8443	-25.9108	-34.0376	-27.6371	-35.6411	-29.4407	-37.2231	-30.4303	-39.4105	-30.2103	-42.2982	-31.0578	-44.4215	-31.7346	-46.6013	-34.1830	-47.9585	-33.4758	-50.7139	-31.2751	-53.8248	-28.5274	-56.8106	-25.1423	-59.6362	-24.7637	-61.5052
it09	1.0857	05/02/2018 12:08:19	Dico pudu lentamente	closure_	84.8362	86.4678	90.1202	82.5071	-63.1412	62.8889	48.0556	-4.1774	4.3461	50.9356	10.2803	47.2467	11.5316	43.4308	12.3676	39.6679	13.2151	35.8679	13.8150	32.0919	14.3511	28.2422	14.3195	24.4774	14.4553	20.7150	14.2546	17.0142	14.4028	13.3135	14.4303	9.6191	14.2754	5.9355	13.9865	2.3106	13.2344	-1.1974	11.9648	-4.5225	10.1351	-7.5513	7.5782	-10.2405	4.4478	-11.9525	-0.7642	-13.3548	-5.7339	-14.6011	-10.2014	-16.5544	-12.6809	-18.5140	-14.9268	-19.9591	-17.8105	-19.4463	-23.1806	-18.2363	-28.7701	-17.6921	-32.8866	-17.6954	-35.9718	-19.1275	-37.3871	-21.3933	-38.0638	-22.0371	-40.2039	-24.5779	-40.8393	-25.8768	-42.4934	-27.5204	-43.9506	-28.0631	-46.0833	-27.8576	-48.5334	-29.4791	-50.0483	-31.9085	-51.3286	-30.1834	-54.1981	-28.0011	-56.9650	-25.1373	-59.6375	-24.5853	-61.5407
it09	1.1150	05/02/2018 12:08:19	Dico pudu lentamente	GONS_TT	85.8926	-19.4969	16.5482	80.4252	-49.2439	50.2281	48.4879	9.7237	9.0027	51.1913	10.8221	47.5355	12.2208	43.7643	13.2744	39.9076	13.9679	36.0327	14.4247	32.0789	14.2931	28.1835	13.9881	24.3827	13.7371	20.6577	13.5959	16.9743	13.4673	13.3157	13.1246	9.7133	12.2275	6.1776	11.3107	2.7793	9.7704	-0.5075	8.1463	-3.6509	6.2921	-6.3907	3.3401	-8.6892	-0.3688	-10.4433	-4.8249	-12.8773	-6.8629	-14.5229	-10.3657	-16.5004	-12.7824	-17.6315	-16.4229	-19.9738	-17.7878	-21.4701	-20.3546	-20.9400	-25.3274	-19.1645	-31.1737	-17.5979	-36.0755	-18.8862	-37.6221	-21.1233	-38.3045	-23.0984	-39.3392	-25.3934	-40.2329	-25.6283	-42.6616	-26.5965	-44.5182	-26.9481	-46.7020	-27.7350	-48.5945	-29.7030	-49.9488	-31.9922	-51.2958	-30.9034	-53.9519	-28.3111	-56.8741	-25.7487	-59.4872	-24.7118	-61.5155
it09	1.1690	05/02/2018 12:08:19	Dico pudu lentamente	NONS_TT	81.7696	-7.6866	10.5934	79.9084	7.7400	7.7209	49.3077	5.6210	5.2452	48.4059	4.9215	44.7958	5.6822	41.2601	6.4671	37.4953	6.3914	34.0529	7.0994	30.7492	8.3380	27.3637	9.3629	23.9279	10.2897	20.4191	10.8575	16.8816	11.2941	13.3184	11.5183	9.7471	11.4926	6.1922	11.1491	2.6798	10.5057	-0.7321	9.3897	-4.0186	7.9132	-7.0693	5.8181	-10.0195	3.7616	-12.6949	1.2332	-15.2044	-1.3605	-17.4377	-4.2440	-18.9514	-8.1724	-19.6826	-12.9456	-20.9893	-16.2283	-21.9666	-19.6613	-22.4510	-23.4035	-21.1893	-28.8180	-19.9265	-33.5974	-19.7262	-36.8039	-21.4041	-38.0542	-22.7973	-39.5846	-23.8323	-41.3938	-25.3283	-42.8648	-26.3205	-44.6877	-27.6950	-46.2875	-28.0234	-48.4508	-29.0430	-50.2420	-30.6717	-51.8138	-29.5621	-54.4106	-27.5366	-57.1012	-25.3508	-59.5850	-24.0704	-61.6433
