pl06	1.6320	21/02/2018 14:57:21	Mowie pugu teraz	NOFF_TD	73.8192	-55.6755	56.1180	87.4470	-17.1280	16.1514	63.1721	-33.3233	33.8764	*	*	57.0293	-4.4649	53.7841	-3.7547	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4611	3.0576	17.2844	5.6436	13.7843	9.2940	9.9421	12.9003	5.8357	15.9404	1.6448	17.8351	-2.3897	18.1801	-6.0986	17.0715	-8.9618	13.5908	-10.7452	8.0027	-11.8170	1.8120	-12.5862	-3.9720	-14.0018	-7.7781	-15.6955	-10.7173	-17.3307	-13.4962	-18.6645	-16.4752	-20.3338	-18.8389	-20.8824	-22.3340	-21.3549	-25.6301	-22.0520	-28.4812	-23.7510	-30.3249	-26.4081	-31.4433	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.5790	21/02/2018 14:57:21	Mowie pugu teraz	NONS_TD	76.0721	30.8914	33.7067	87.6117	10.4866	11.1885	65.7384	-50.3235	50.3044	*	*	57.6733	-3.3776	54.8520	-1.7566	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4988	7.9722	17.1248	10.0435	*	*	9.5769	15.8278	5.6477	17.0488	1.7098	17.5332	-2.2495	17.6440	-6.1112	17.1124	-9.4709	15.0132	-11.9878	11.0461	-13.4718	5.4053	-14.5344	-0.1883	-15.6624	-4.8738	-16.8242	-8.9302	-18.2307	-12.2009	-19.6096	-15.2350	-20.7224	-18.3728	-21.3885	-21.7786	-22.5857	-24.3932	-24.8935	-25.8661	-28.2900	-26.5017	-31.2901	-27.6849	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.5125	21/02/2018 14:57:21	Mowie pugu teraz	peak1_TD	69.7783	88.1596	86.6947	85.1904	57.4112	57.4512	68.5444	-28.0685	27.3743	*	*	57.1066	-4.3343	53.5379	-4.2153	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4450	0.9563	17.3940	2.6199	14.1004	5.3601	10.4151	9.1086	6.4174	12.5108	2.3725	14.4534	-1.6020	15.1689	-5.3835	14.7582	-8.9336	13.5122	-12.1987	11.5626	-15.1865	9.1288	-16.9781	4.5578	-18.4038	-0.0791	-19.1721	-5.2128	-20.3994	-9.0798	-21.7680	-12.4026	-23.1640	-15.4451	-24.3768	-18.4995	-25.0157	-21.9513	-25.5620	-25.2509	-25.9708	-28.4551	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.7105	21/02/2018 14:57:21	Mowie pugu teraz	peak2_TD	74.5646	53.8635	53.9570	82.8027	-82.2906	82.3574	63.2381	5.9528	6.1779	*	*	57.1779	-4.2141	53.9320	-3.4779	50.8323	-2.6159	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4869	6.4283	17.1951	8.1047	13.6688	10.7310	9.9711	12.6681	6.1346	14.1784	2.4638	14.0289	-1.0368	13.0085	-4.3938	11.5564	-7.7040	10.0768	-10.7524	8.0204	-13.0499	4.4891	-14.5413	-0.1749	-15.4561	-5.2346	-16.5723	-9.3291	-17.5671	-13.1559	-18.6858	-16.4472	-19.4216	-19.9327	-20.2330	-23.0466	-21.0295	-25.9572	-22.0501	-28.4830	-23.4832	-30.5504	-25.2473	-32.3369	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	0.8686	21/02/2018 14:57:25	Mowie poko teraz	closure_	76.6251	125.5622	125.5282	87.6630	68.0857	69.1027	71.1560	-18.8866	18.6848	59.5623	-6.4327	56.7448	-4.9452	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.1678	8.8572	13.5480	12.2348	9.6421	15.3055	5.6905	16.7963	1.6938	17.6077	-2.3350	17.9709	-6.1572	17.2611	-9.6353	15.4727	-12.4995	12.2994	-14.2948	7.1925	-15.8332	2.3342	-17.0613	-2.4271	-19.3602	-4.9151	-21.5262	-7.4581	-23.2728	-10.4279	-25.0255	-13.2129	-26.5998	-16.0601	-28.9556	-17.9920	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-37.1946	-40.4677	-37.0973	-43.5030	*	*
pl06	0.7860	21/02/2018 14:57:25	Mowie poko teraz	GONS_TD	69.6156	11.6768	9.7427	81.6444	15.0032	12.9890	70.7722	27.6680	27.9655	60.9010	-4.3835	57.6676	-3.3872	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4352	-0.3151	17.4366	1.4459	14.1917	4.2236	10.6859	6.9375	6.9867	9.1546	3.2828	10.2227	-0.5471	11.1367	-4.2726	11.1643	-7.2119	8.7019	-9.0148	3.7644	*	*	-10.8612	-7.3225	-13.6029	-8.4759	-17.0446	-8.5812	-20.4541	-9.0011	-22.4026	-11.5699	-24.1247	-14.2931	-25.3810	-17.3975	-26.8222	-20.1358	-28.7680	-22.3004	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	0.9145	21/02/2018 14:57:25	Mowie poko teraz	max_TD	81.9439	61.8877	64.7812	89.2692	-3.7899	1.9627	70.4137	2.7161	1.8768	*	*	56.8185	-4.8208	54.9724	-1.5314	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	5.1014	20.2694	*	*	-2.6671	19.2405	-6.3312	17.8241	-9.9230	16.2764	-13.0645	13.6831	-14.7750	8.2352	-15.8635	2.3930	-16.5805	-3.2680	-18.5738	-6.1601	-20.5918	-8.8028	-22.7514	-11.1122	-24.1422	-14.2721	-25.8869	-16.8424	-27.3207	-19.6350	*	*	*	*	*	*	*	*	-38.8574	-29.5811	*	*	*	*	-38.4303	-39.8913	-37.0875	-43.5071	*	*
pl06	0.9250	21/02/2018 14:57:25	Mowie poko teraz	NOFF_TD	82.4151	31.4369	34.8511	89.1594	-21.2975	19.4511	70.4168	10.3302	9.5787	*	*	56.9010	-4.6816	55.2250	-1.0587	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-2.7257	19.4645	-6.3087	17.7514	-9.8862	16.1735	-13.0912	13.7486	-14.9427	8.5993	-16.0327	2.7218	-16.8035	-2.8781	-18.8257	-5.7613	-20.8340	-8.4542	-23.0159	-10.7651	-24.1827	-14.2235	-26.0429	-16.6713	-27.3902	-19.5651	*	*	*	*	*	*	*	*	-38.2882	-29.9445	*	*	*	*	-38.5848	-39.8192	-37.4728	-43.3475	*	*
pl06	0.9050	21/02/2018 14:57:25	Mowie poko teraz	NONS_TD	81.1035	89.2487	91.4688	89.1956	14.9307	16.6855	70.5124	-5.9013	6.7062	*	*	56.7439	-4.9468	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	5.1413	20.0341	1.2369	19.7308	-2.6141	19.0379	-6.3515	17.8899	-9.9563	16.3696	-13.0403	13.6238	-14.6233	7.9057	-15.7103	2.0955	-16.3788	-3.6208	-18.3459	-6.5209	-20.3727	-9.1182	-22.5122	-11.4261	-24.1056	-14.3160	-25.7458	-16.9972	-27.2577	-19.6982	*	*	*	*	*	*	*	*	-39.3724	-29.2523	*	*	*	*	-38.2906	-39.9565	-36.7389	-43.6514	*	*
pl06	0.8435	21/02/2018 14:57:25	Mowie poko teraz	peak1_TD	73.5686	110.9524	109.8118	85.7026	83.6334	83.7154	71.6631	-6.1703	5.5580	59.6591	-6.2845	56.4409	-5.4583	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.2423	6.8029	13.7518	9.6987	9.9911	12.5076	6.0870	14.4591	2.0809	15.8085	-1.7809	15.8528	-5.4349	14.9244	-8.8376	13.2439	-11.6142	10.1310	-13.4883	5.4412	-14.9642	0.6464	-16.3797	-3.6193	-18.7221	-5.9253	-21.1916	-7.9396	-23.6441	-9.9408	-25.1641	-13.0467	-26.7970	-15.8438	-28.4290	-18.5212	-30.2448	-20.9413	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	0.9905	21/02/2018 14:57:25	Mowie poko teraz	peak2_TD	77.5374	-105.3848	105.6652	84.0932	-97.4617	97.5513	71.8367	-5.2147	3.7804	*	*	56.7286	-4.9725	54.1903	-2.9948	52.2442	0.3303	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	13.7011	10.3300	10.1006	11.6301	6.2998	13.2042	2.4275	14.1978	-1.2991	14.0110	-4.8750	13.1131	-8.3579	11.9035	-11.7525	10.4697	-14.9542	8.6243	-17.5568	5.6817	-19.1748	1.2693	-20.7053	-2.7854	-22.0976	-6.6358	-24.0331	-9.4302	-25.7258	-12.3732	-27.3374	-15.2507	-29.4005	-17.5449	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-37.9412	-43.1536	*	*
pl06	1.3032	21/02/2018 14:57:30	Mowie putu teraz	closure_	73.1837	108.5739	109.7835	84.1775	-11.9009	11.8018	65.4633	-1.2346	1.5681	*	*	*	*	54.2641	-2.8565	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.6068	4.2193	20.4767	5.0884	17.2492	6.6120	13.8328	8.6904	10.1366	11.3414	6.2778	13.3339	2.3778	14.4288	-1.3623	14.2525	-4.9259	13.2777	-8.3631	11.9181	-11.6650	10.2555	-14.4272	7.4800	-16.3001	3.2409	-17.3891	-1.8539	-17.9374	-7.1677	-18.7462	-11.4591	-19.9815	-14.7469	-21.2415	-17.7504	-22.6198	-20.4276	-24.4855	-22.4841	-26.9277	-23.9940	-29.3311	-25.6247	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.3550	21/02/2018 14:57:30	Mowie putu teraz	GONS_TT	75.6411	1.1444	2.9335	83.5733	-12.9433	12.8174	66.0517	15.1215	14.8392	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.6673	5.3909	20.4894	6.7452	17.1763	8.6216	13.6470	11.0032	9.9519	12.8221	6.1439	14.1235	2.3692	14.4686	-1.2444	13.8019	-4.7974	12.8619	-8.1845	11.4192	-11.5774	10.0410	-14.6929	8.0569	-17.4590	5.4918	-18.8700	0.7362	-19.4593	-4.7580	-19.3399	-10.6045	-19.8618	-14.9041	-20.8192	-18.2567	-22.0442	-21.0591	-23.6915	-23.2820	-25.9528	-24.8912	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.3575	21/02/2018 14:57:30	Mowie putu teraz	max_TT	75.5878	-4.5319	2.9907	83.5444	-13.6871	13.4430	66.0511	15.9340	15.7280	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.6596	5.2421	20.4887	6.6615	17.1794	8.5381	13.6508	10.9555	9.9607	12.7518	6.1576	14.0424	2.3748	14.4425	-1.2456	13.8066	-4.8158	12.9215	-8.2188	11.5151	-11.6237	10.1544	-14.7375	8.1538	-17.4904	5.5529	-18.9156	0.8160	-19.5351	-4.6381	-19.4560	-10.4374	-19.9247	-14.8214	-20.8365	-18.2360	-21.9969	-21.1111	-23.6391	-23.3347	-25.9678	-24.8774	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.4480	21/02/2018 14:57:30	Mowie putu teraz	NOFF_TT	74.5614	3.2310	3.0594	80.8066	-39.9361	40.1382	66.5960	-23.6053	22.4686	*	*	*	*	54.1655	-3.0410	51.1138	-2.0284	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4852	6.2037	17.2221	7.3612	13.8287	8.7416	10.3139	9.9203	6.7262	10.6903	3.0564	11.2749	-0.4947	10.9364	-3.9393	10.0858	-7.2400	8.7802	-10.2339	6.7504	-13.1479	4.7019	-15.9414	2.5443	-18.3612	-0.1536	-19.8832	-4.0870	-20.4346	-9.0291	-20.9770	-13.4406	-21.4503	-17.5000	-22.2592	-20.8232	-22.9972	-23.9797	-24.1619	-26.5395	-25.6798	-28.7002	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.3450	21/02/2018 14:57:30	Mowie putu teraz	NONS_TT	75.6982	21.3928	23.6816	83.6623	-12.0811	12.0964	66.0031	11.6234	11.2762	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.6957	5.9412	20.4918	7.0566	17.1654	8.9244	13.6337	11.1678	9.9206	13.0731	6.0945	14.4144	2.3482	14.5664	-1.2400	13.7853	-4.7313	12.6482	-8.0597	11.0705	-11.4074	9.6245	-14.5291	7.7012	-17.3349	5.2509	-18.6945	0.4293	-19.1719	-5.2132	-18.9172	-11.2130	-19.6463	-15.1869	-20.7667	-18.3198	-22.2208	-20.8654	-23.9027	-23.0697	-25.9350	-24.9076	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.2930	21/02/2018 14:57:30	Mowie putu teraz	peak1_TT	71.5500	117.0158	117.1341	84.3570	-10.2806	10.1395	65.5081	-5.9280	6.4392	*	*	*	*	54.2486	-2.8856	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.5376	2.8796	20.4656	3.6520	17.3025	5.1438	13.9537	7.1851	10.2979	10.0479	6.4150	12.5254	2.4302	14.1853	-1.4435	14.5632	-5.0822	13.7835	-8.5789	12.5210	-11.8413	10.6872	-14.2783	7.1567	-15.8565	2.3795	-16.7175	-3.0285	-17.5221	-7.8252	-18.5359	-11.7617	-19.7991	-14.9863	-21.1087	-17.9096	-22.6399	-20.4055	-24.5675	-22.4017	-26.7545	-24.1534	-28.7855	-26.0843	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.4575	21/02/2018 14:57:30	Mowie putu teraz	peak2_TT	74.6760	3.9845	3.9864	80.3907	-37.0636	37.3821	66.3289	-34.4753	33.5217	*	*	*	*	54.4065	-2.5902	51.1788	-1.8929	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4876	6.5218	17.2091	7.7188	13.8022	9.0713	10.2921	10.0945	6.7458	10.5746	3.1223	10.9686	-0.3840	10.5133	-3.8187	9.6957	-7.1125	8.4241	-10.0587	6.3212	-13.0278	4.4412	-15.7478	2.1684	-18.0257	-0.7405	-19.3467	-4.9365	-19.7993	-9.9434	-20.5273	-14.0307	-21.0788	-17.9454	-22.0985	-20.9995	-22.8289	-24.1488	-24.0106	-26.6787	-25.3297	-28.9951	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.7453	21/02/2018 14:57:34	Mowie podo teraz	closure_	71.5150	88.6684	89.7274	77.3892	-23.9243	24.7017	72.1048	-58.0421	56.9691	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4673	3.8654	17.3251	4.5212	14.0886	5.5068	10.7140	6.7128	7.3205	7.1867	3.9003	7.3530	0.4657	7.2650	-2.9671	6.9408	-6.4056	6.4490	-9.7075	5.4612	-12.8492	4.0533	-15.8726	2.4107	-18.7678	0.5575	-21.4952	-1.5346	-23.2980	-4.9082	-24.1958	-9.2168	-24.6083	-13.7132	-25.7077	-17.0391	-27.4280	-19.5271	-29.3400	-21.7739	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.6820	21/02/2018 14:57:34	Mowie podo teraz	GONS_TT	66.1102	13.8016	11.2495	80.6206	-60.1616	60.1768	72.7932	27.0500	27.7977	*	*	55.7117	-6.6893	51.8690	-7.3379	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.4068	-4.0238	17.5443	-1.5253	14.3936	1.7102	10.9678	4.6784	7.2786	7.4334	3.4048	9.6555	-0.5600	11.1859	-4.4611	11.7741	-7.9510	10.7668	-11.3509	9.4863	-14.6510	7.9660	-17.7529	6.0627	-20.3661	3.3528	-22.0427	-0.6679	-23.2821	-4.9309	-24.1638	-9.2588	-25.3066	-12.8759	-26.3925	-16.2876	-28.3219	-18.6288	-30.5575	-20.6534	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.7955	21/02/2018 14:57:34	Mowie podo teraz	max_TT	73.7087	-5.2586	3.5133	77.0944	-11.2972	11.1122	68.6141	-35.4633	37.0808	*	*	*	*	54.0942	-3.1745	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.6902	5.8333	20.4869	6.4247	17.2370	6.9494	13.9398	7.3583	10.5989	7.6353	7.1980	7.9091	3.7666	7.9742	0.3896	7.5559	-2.9230	6.7981	-6.1115	5.6272	-9.1949	4.2056	-12.2232	2.6940	-15.0464	0.8061	-17.9546	-0.8647	-19.6657	-4.4313	-20.8593	-8.4179	-21.4090	-12.8737	-21.9664	-16.8811	-23.0012	-20.0090	-23.7222	-23.2511	-24.9684	-25.7972	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.7990	21/02/2018 14:57:34	Mowie podo teraz	NOFF_TT	73.6513	-9.3651	7.7515	77.0688	-11.7836	11.6043	68.5143	-31.4751	33.0963	*	*	*	*	53.9904	-3.3686	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.6745	5.5304	20.4850	6.1753	17.2436	6.7666	13.9467	7.2721	10.6040	7.5946	7.2029	7.8802	3.7734	7.9424	0.3980	7.5238	-2.9208	6.7909	-6.1276	5.6723	-9.2422	4.3214	-12.2989	2.8583	-15.1344	0.9770	-18.0112	-0.7658	-19.7138	-4.3552	-20.7900	-8.5176	-21.3200	-12.9905	-21.8218	-17.0545	-22.8748	-20.1477	-23.6110	-23.3628	-24.8240	-25.9301	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl06	1.7840	21/02/2018 14:57:34	Mowie podo teraz	NONS_TT	73.7785	19.3138	21.4577	77.1344	-10.0822	10.0746	69.3081	-53.4363	54.6303	*	*	*	*	54.3264	-2.7400	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.7252	6.5110	20.4905	6.8979	17.2268	7.2317	13.9265	7.5244	10.5810	7.7789	7.1736	8.0528	3.7395	8.1003	0.3631	7.6573	-2.9375	6.8451	-6.1045	5.6078	-9.1489	4.0929	-12.1274	2.4858	-14.9469	0.6129	-17.8648	-1.0219	-19.7015	-4.3747	-21.1848	-7.9494	-21.7951	-12.3671	-22.4963	-16.2458	-23.4602	-19.5053	-24.2939	-22.6766	-25.6616	-25.1592	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
