it13	1.0707	19/02/2018 15:33:40	Dico paca lentamente	closure_	58.7442	10.9605	11.0260	70.2169	97.7991	98.6697	58.6282	-40.4083	39.8548	34.3990	-5.6661	32.3076	-4.6779	30.1808	-3.7687	28.0209	-2.9415	25.8402	-2.1679	23.6424	-1.4332	21.4126	-0.7912	19.1500	-0.2675	16.8899	0.3182	14.6530	1.2903	12.3985	2.8229	10.0572	5.0510	7.5478	7.0946	4.8871	8.8986	2.1310	10.0424	-0.6834	10.7901	-3.5279	11.1942	-6.3387	11.1018	-8.9795	10.1724	-11.5113	8.9437	-13.8558	7.2729	-15.9378	5.0953	-17.6564	2.3267	-19.0844	-0.7110	-20.1037	-4.1678	-21.1983	-7.0831	-22.5472	-9.2989	-23.8830	-11.3719	*	*	-25.7537	-16.1634	-25.7495	-19.4000	-26.1388	-21.9402	-26.7443	-24.0952	-27.5928	-25.9165	-28.2749	-27.8159	-29.3690	-29.3299	-30.5917	-30.7467	-31.4104	-32.4433	-31.8362	-34.3524	-31.6556	-36.5366	-31.6112	-38.5478	-32.0924	-40.2441
it13	0.9610	19/02/2018 15:33:40	Dico paca lentamente	GONS_TD	56.5067	24.8508	24.5857	62.0834	22.3312	21.4787	59.1183	16.9621	16.8648	33.4371	-7.5883	31.3739	-6.7432	29.2820	-5.9855	27.1979	-5.2259	25.0936	-4.5278	22.9714	-3.8858	20.8188	-3.3545	18.6366	-2.9624	16.4476	-2.6314	14.2531	-2.3485	12.0522	-2.1101	9.8434	-1.9155	7.6252	-1.7843	5.3656	-1.0419	2.9912	0.2376	0.4820	1.6550	-2.1825	3.1778	-4.7875	3.6664	-7.3597	3.6956	-9.8318	3.1996	-12.1792	2.2779	-14.2998	0.7859	-16.3679	-0.6986	-18.1836	-2.6144	-19.8471	-4.6591	-21.2773	-6.9454	-22.2668	-9.7460	-23.2456	-12.3045	-24.1887	-14.7059	-25.3829	-16.6235	-26.5414	-18.4930	*	*	*	*	-28.1745	-25.3908	-27.7959	-28.2157	-27.2960	-30.9258	-27.6206	-32.8530	-28.7562	-34.1720	-30.1449	-35.3613	-31.9631	-36.3692	-32.8825	-37.9193	-33.6843	-39.5337
it13	1.1225	19/02/2018 15:33:40	Dico paca lentamente	max_TD	59.2940	4.7331	4.7112	73.2048	-5.0259	2.6398	56.0554	-39.6538	39.9637	34.8579	-4.7490	32.6910	-3.8298	30.5084	-2.9610	28.2596	-2.2791	26.0423	-1.5292	23.7922	-0.8855	21.5348	-0.2638	19.2900	0.4678	17.1135	1.8091	14.8992	3.5306	12.5884	5.5289	10.1503	8.0845	7.5216	10.1039	4.7391	11.9735	1.8309	13.4637	-1.1133	14.1598	-4.0786	14.4759	-6.9968	14.2566	-9.7265	13.1597	-12.1612	11.1665	-14.1894	8.2667	-15.8815	4.9472	-17.0250	0.8442	-18.0572	-2.8814	-18.7664	-6.7278	-19.7455	-9.6159	-21.0648	-11.6624	*	*	-23.4333	-15.7227	-23.7310	-18.6731	-23.5745	-21.8911	-23.2707	-24.9752	-23.6339	-27.1370	-24.1850	-28.9962	-25.4768	-30.1511	-26.9039	-31.2276	-28.4859	-32.2395	-30.0690	-33.3170	-30.7712	-34.9877	-31.0256	-36.8795	-31.0009	-38.8495	-30.6906	-40.8697
it13	1.1290	19/02/2018 15:33:40	Dico paca lentamente	NOFF_TD	59.3202	5.3940	5.2147	73.1059	-17.7727	15.5334	55.8595	-37.8666	38.2004	34.8579	-4.7490	32.6910	-3.8298	30.5011	-2.9790	28.2416	-2.3290	26.0263	-1.5798	23.7724	-0.9578	21.5217	-0.3205	19.2724	0.3750	17.0905	1.6556	14.8972	3.5119	12.5811	5.4244	10.1431	7.8478	7.5234	9.9034	4.7509	11.7286	1.8370	13.3941	-1.1067	14.1085	-4.0536	14.3266	-6.9540	14.0515	-9.7272	13.1622	-12.2401	11.4366	-14.2906	8.5684	-15.9173	5.0415	-16.8755	0.4931	-17.8124	-3.3988	-18.5181	-7.2030	-19.5874	-9.8914	-21.0019	-11.7627	*	*	*	*	-23.4010	-19.0825	-23.0551	-22.4860	-22.7122	-25.5661	-23.0785	-27.6802	-23.6864	-29.4468	-25.1665	-30.4102	-26.7830	-31.3207	-28.4389	-32.2728	-30.0381	-33.3371	-30.8328	-34.9509	-31.0972	-36.8406	-31.2038	-38.7492	-30.8924	-40.7796
it13	1.1140	19/02/2018 15:33:40	Dico paca lentamente	NONS_TD	59.2454	5.5370	5.6934	73.1690	18.0931	20.5383	56.4958	-42.4480	42.7208	34.8490	-4.7668	32.6835	-3.8464	30.5024	-2.9758	28.2669	-2.2587	26.0488	-1.5086	23.8055	-0.8368	21.5445	-0.2219	19.2960	0.4991	17.1031	1.7395	14.8814	3.3685	12.5827	5.4478	10.1497	8.0639	7.5211	10.1665	4.7349	12.0615	1.8344	13.4236	-1.1129	14.1565	-4.0872	14.5267	-7.0092	14.3158	-9.7038	13.0688	-12.0669	10.8441	-14.0432	7.8312	-15.7759	4.6693	-17.1103	1.0446	-18.2264	-2.5239	-19.0042	-6.2725	-19.9498	-9.2596	-21.2149	-11.4231	*	*	-23.7085	-15.3522	-24.0348	-18.2962	-24.0280	-21.3716	-23.7753	-24.4412	-24.1936	-26.5897	-24.7440	-28.4910	-25.8614	-29.8302	-27.1707	-31.0222	-28.6379	-32.1318	-30.1301	-33.2771	-30.7860	-34.9789	-31.0069	-36.8897	-30.9474	-38.8759	-30.6992	-40.8659
it13	1.0585	19/02/2018 15:33:40	Dico paca lentamente	peak1_TD	58.5868	11.9429	12.0535	68.8882	103.8837	104.0173	59.0784	-32.6138	31.8308	34.3619	-5.7404	32.2525	-4.7998	30.1247	-3.9073	27.9719	-3.0775	25.8102	-2.2629	23.6161	-1.5293	21.3789	-0.9369	19.1167	-0.4419	16.8330	-0.0616	14.5906	0.7225	12.3209	1.7173	10.0114	3.5582	7.5602	5.6692	4.9542	7.5051	2.2328	8.8826	-0.5071	9.4086	-3.2382	9.4683	-5.9835	9.3994	-8.6755	8.9569	-11.3373	8.3488	-13.9235	7.4745	-16.0738	5.4532	-17.7911	2.6431	-19.1291	-0.6165	-20.2196	-3.9459	-21.4390	-6.6635	-22.7183	-9.0261	-24.1717	-10.9495	-25.5079	-12.9303	-26.3737	-15.3942	-26.6935	-18.3188	-26.7983	-21.2424	-27.2430	-23.6074	-28.1022	-25.4561	-28.6285	-27.5208	-29.2004	-29.4597	-30.0911	-31.1016	-30.9674	-32.7318	-31.4385	-34.5896	-31.7666	-36.4762	-31.6057	-38.5505	-32.0924	-40.2441
it13	1.1705	19/02/2018 15:33:40	Dico paca lentamente	peak2_TD	59.7784	44.3010	42.7952	70.4364	-67.4648	67.5755	54.6755	-34.6594	34.3370	35.0032	-4.4588	32.8267	-3.5297	30.5917	-2.7553	28.3340	-2.0725	26.0632	-1.4631	23.7718	-0.9601	21.4869	-0.4705	19.1963	-0.0241	16.9416	0.6630	14.7102	1.8108	12.4432	3.4602	10.0756	5.6484	7.5438	7.5628	4.8880	8.8800	2.1422	9.9153	-0.6560	10.5756	-3.5133	11.1073	-6.3622	11.2147	-9.0616	10.5007	-11.5544	9.0911	-13.6488	6.6562	-15.4060	3.6963	-16.5627	-0.2413	-17.4672	-4.1281	-18.2838	-7.6515	-18.9956	-10.9231	-20.3554	-12.7935	-21.4105	-14.9892	-22.4744	-17.0133	-22.8871	-19.7202	-22.8734	-22.6940	-23.0227	-25.2375	-23.1184	-27.6412	-23.6449	-29.4842	-24.6360	-30.8529	-26.4050	-31.6117	-28.1903	-32.4490	-29.9449	-33.3978	-31.0493	-34.8218	-31.9527	-36.3748	-32.8915	-37.9149	-33.6674	-39.5413
it13	1.0010	19/02/2018 15:33:44	Dico pogo lentamente	closure_	54.8443	21.8279	22.3124	69.6995	86.1083	87.4006	57.8031	-76.1146	76.3003	32.3098	-9.8410	30.4685	-8.7459	28.6089	-7.6457	26.7264	-6.5345	24.7420	-5.6391	22.7464	-4.7083	20.6997	-3.8686	18.5962	-3.1742	16.4498	-2.6166	14.2793	-2.1100	12.1269	-1.0466	9.9304	0.9177	7.5781	3.6181	5.0176	6.1874	2.2905	8.2252	-0.5496	9.7414	-3.4544	10.7565	-6.4693	11.7279	-9.3682	11.7267	-12.2082	11.3274	-14.8380	10.1991	-17.1556	8.2992	-18.9555	5.3771	-19.9249	1.0652	-20.4216	-3.5594	-20.6194	-8.0924	-20.9206	-11.8923	-21.1613	-15.3538	-21.6661	-18.1012	-22.0944	-20.7038	*	*	-22.6544	-25.6273	-23.0208	-27.7366	-23.7331	-29.4045	-24.6884	-30.8092	-25.5416	-32.2764	-26.4183	-33.7052	-28.0879	-34.6073	-29.5771	-35.7001	-31.1916	-36.7892	-32.3797	-38.1679	-33.0408	-39.8209
it13	0.8820	19/02/2018 15:33:44	Dico pogo lentamente	GONS_TD	50.5048	38.5704	38.2004	60.2196	23.8247	22.7013	61.1988	25.7721	26.3233	28.7843	-16.8861	27.6778	-14.9187	26.3998	-13.0943	25.0951	-11.0622	23.5030	-9.5551	21.6796	-8.6080	19.8107	-7.7061	17.8902	-6.8803	15.9066	-6.2388	13.8735	-5.8026	11.8125	-5.5258	9.7382	-5.3449	7.6531	-4.9937	5.5364	-4.5896	3.3015	-3.3003	0.8589	-1.2992	-1.8332	1.0966	-4.7180	3.3332	-7.5605	4.4987	-10.3682	5.0341	-13.0069	4.7439	-15.4989	3.9407	-17.8359	2.7482	-19.6911	0.5710	-21.1815	-2.1047	-22.3996	-4.9890	-23.2083	-8.2450	-23.5810	-11.8138	-24.0057	-14.9522	-24.3844	-17.8624	-25.4451	-19.7486	-26.5586	-21.4961	*	*	-26.1884	-27.1856	-25.5717	-30.0720	-24.9880	-32.7026	-25.1472	-34.6064	-25.4920	-36.2980	-26.7876	-37.3643	-28.6021	-38.1988	-30.4258	-39.1338	-32.2448	-40.1761
it13	1.0485	19/02/2018 15:33:44	Dico pogo lentamente	max_TD	55.4165	12.7983	12.1288	71.6839	-4.3926	2.4109	54.8868	-22.5134	24.1899	32.4455	-9.5700	30.6412	-8.3639	28.8023	-7.1688	26.9214	-5.9932	24.9614	-4.9456	22.9489	-3.9680	20.8800	-3.0905	18.7638	-2.2948	16.5744	-1.7856	14.3870	-1.1305	12.2206	0.2889	9.9563	1.7629	7.5674	4.8493	4.9329	7.9481	2.1024	10.3691	-0.8940	12.4412	-3.8632	13.1924	-6.7344	12.9988	-9.5752	12.5546	-12.2926	11.6159	-14.8360	10.1933	-16.8441	7.4796	-18.2931	3.8218	-18.8406	-1.2262	-18.7960	-6.6710	-18.6565	-11.5143	-18.7025	-15.4287	-19.2306	-18.1785	-20.0399	-20.2900	-20.7076	-22.4244	-21.1539	-24.6635	-21.4705	-26.8800	-21.7268	-29.0021	-22.2718	-30.7251	-22.9202	-32.2848	-23.5691	-33.7949	-24.8385	-34.8252	-26.6072	-35.5717	-28.3061	-36.4583	-30.2669	-37.2925	-31.6656	-38.5209	-32.4946	-40.0646
