it14	1.8294	16/04/2018 10:47:09	Dico paga lentamente	closure_	63.2582	43.8957	44.1403	73.2801	77.1068	78.5391	66.5327	-30.5908	30.4503	*	*	*	*	*	*	*	*	24.4559	0.9833	22.0276	1.1407	19.7323	2.2803	17.4093	3.9507	14.9687	5.5905	12.4064	7.1694	9.7404	8.2310	6.9848	9.2587	4.1082	10.4718	1.1112	11.6663	-1.9860	12.6944	-5.1108	13.2980	-8.2028	13.4057	-11.1870	12.9437	-13.9669	11.8216	-16.5748	10.3041	-18.8778	8.2039	-20.9740	5.8603	-22.7991	3.2184	-24.2029	0.1044	-25.5940	-2.7585	-26.6304	-5.8931	-27.8087	-8.6059	-28.9866	-11.1510	-30.0074	-13.7316	-31.2816	-15.9272	-32.8144	-17.8171	-34.2528	-19.7717	*	*	*	*	*	*	-41.4875	-26.6275	-43.3219	-28.4536	-44.7989	-30.5232	-45.8157	-32.8359	-46.6873	-35.2051	-47.4569	-37.6039	*	*
it14	1.5874	16/04/2018 10:47:14	Dico poto lentamente	closure_	66.4327	42.0699	41.2650	70.5433	65.2010	65.2371	68.4502	34.4835	34.6261	*	*	*	*	30.5346	4.7050	27.9402	5.1281	25.3471	5.4801	22.7649	5.8200	20.1974	6.2415	17.6264	6.7470	15.0301	7.2022	12.4053	7.9719	9.7244	8.6244	6.9923	9.1660	4.2093	9.6301	1.4127	9.7845	-1.4392	9.9725	-4.2999	9.9504	-7.1849	9.8258	-10.0391	9.4379	-12.8777	8.8906	-15.6874	8.1766	-18.3980	7.1702	-20.9596	5.8321	-23.2275	3.9782	-25.2103	1.7372	-26.7012	-1.1127	-27.8948	-4.1647	-29.0573	-7.0330	-30.3422	-9.5750	-32.0697	-11.5166	-34.0086	-13.2205	*	*	*	*	*	*	*	*	*	*	-40.9660	-26.9439	-41.9576	-29.2095	-42.7977	-31.5311	-43.1543	-34.0473	*	*	-42.2828	-39.4830	-41.6551	-42.0923
it14	1.5790	16/04/2018 10:47:14	Dico poto lentamente	GONS_TT	66.0960	34.9693	34.3056	69.9091	64.6019	64.4493	68.0752	33.9050	33.6189	*	*	*	*	30.6380	5.0723	28.0159	5.4446	25.3995	5.7441	22.8033	6.0640	20.2099	6.3482	17.6260	6.7420	15.0285	7.1610	12.4053	7.9839	9.7261	8.5842	7.0059	8.9968	4.2630	9.1824	1.5186	9.1231	-1.3004	9.2814	-4.1349	9.2691	-7.0239	9.2597	-9.8725	8.9293	-12.6996	8.4114	-15.5424	7.8291	-18.2365	6.8222	-20.7973	5.5158	-23.0800	3.7166	-24.8306	1.1218	-26.1855	-1.8793	-27.2906	-4.9906	-28.5216	-7.7078	-30.1418	-9.8079	-31.9917	-11.6004	-34.0913	-13.1385	*	*	*	*	*	*	*	*	*	*	-41.5352	-26.5985	-42.3960	-28.9666	-43.1770	-31.3400	*	*	-43.5711	-36.4778	-42.8302	-39.2841	-42.2435	-41.9045
it14	1.4455	16/04/2018 10:47:14	Dico poto lentamente	max_TT	60.5044	67.9359	67.9760	62.5019	68.4471	68.3823	70.1875	-40.1134	39.7663	*	*	*	*	31.1924	7.0414	28.4789	7.3777	25.5391	6.4488	22.5793	4.6423	19.7897	2.7687	17.1880	1.0998	14.7802	0.6442	12.4148	0.7211	10.0432	0.7952	7.6470	1.0076	5.1938	1.4284	2.6982	1.7606	0.1405	2.1096	-2.5252	2.6237	-5.2183	2.9098	-7.9883	3.1746	-10.7485	3.1614	-13.5158	2.9710	-16.3868	2.8375	-19.2615	2.5222	-22.0432	1.8778	-24.5601	0.6833	-26.8919	-0.8291	-28.9703	-2.6943	-30.7284	-4.9277	-32.2048	-7.4095	-33.3685	-10.1217	-34.6388	-12.5951	-36.0143	-14.8820	*	*	*	*	*	*	*	*	*	*	-43.0260	-28.6176	-44.1042	-30.8731	-45.6743	-32.9002	-47.0782	-35.0454	*	*	*	*
it14	1.6690	16/04/2018 10:47:14	Dico poto lentamente	NOFF_TT	71.5399	37.4222	38.6162	74.9425	37.4413	38.1241	67.6206	-64.9872	63.8008	*	*	*	*	32.0586	10.1180	29.2817	10.7302	26.4742	11.1670	23.6724	11.5802	20.8781	12.0390	18.0742	12.5147	15.2513	13.0069	12.3983	13.3760	9.5183	13.6859	6.6069	13.9682	3.6559	14.2394	0.6744	14.3925	-2.3068	14.2910	-5.2088	13.7026	-8.0277	12.7898	-10.7292	11.5455	-13.3784	10.2380	-15.9501	8.8065	-18.4379	7.2561	-20.8830	5.6830	-22.9334	3.4567	-24.7504	0.9918	-26.2408	-1.7971	-27.3113	-4.9623	-28.2756	-8.0178	-29.0382	-11.0910	-30.1538	-13.5743	-31.5638	-15.6472	-33.3212	-17.3522	*	*	*	*	*	*	*	*	-39.9368	-27.5682	-40.7021	-29.9050	-41.1101	-32.3810	-40.4561	-35.2754	-39.9338	-37.9634	-39.3343	-40.5538	*	*
it14	1.4450	16/04/2018 10:47:14	Dico poto lentamente	NONS_TT	60.3967	67.9836	67.9798	62.3947	68.3422	68.2335	70.2523	-39.5927	39.2418	*	*	*	*	31.1803	6.9983	28.4708	7.3439	25.5400	6.4533	22.5797	4.6449	19.7892	2.7651	17.1854	1.0663	14.7780	0.5873	12.4149	0.6608	10.0456	0.7364	7.6516	0.9504	5.2009	1.3693	2.7073	1.7035	0.1517	2.0537	-2.5138	2.5767	-5.2097	2.8795	-7.9823	3.1565	-10.7456	3.1535	-13.5132	2.9648	-16.3848	2.8334	-19.2601	2.5195	-22.0446	1.8802	-24.5671	0.6947	-26.9029	-0.8128	-28.9876	-2.6708	-30.7563	-4.8926	-32.2389	-7.3698	-33.4037	-10.0840	-34.6650	-12.5691	-36.0280	-14.8694	*	*	*	*	*	*	*	*	*	*	-43.0253	-28.6180	-44.1078	-30.8713	-45.6998	-32.8886	-47.1171	-35.0295	*	*	*	*
it14	1.4435	16/04/2018 10:47:14	Dico poto lentamente	peak1_TT	60.3610	67.9817	68.0017	62.3591	68.2878	68.1686	70.2738	-39.4173	39.0663	*	*	*	*	31.1438	6.8690	28.4465	7.2426	25.5427	6.4668	22.5810	4.6529	19.7880	2.7543	17.1776	0.9658	14.7715	0.4165	12.4151	0.4800	10.0528	0.5599	7.6654	0.7788	5.2222	1.1917	2.7348	1.5321	0.1854	1.8859	-2.4797	2.4359	-5.1838	2.7887	-7.9645	3.1019	-10.7368	3.1299	-13.5054	2.9461	-16.3791	2.8209	-19.2560	2.5114	-22.0486	1.8873	-24.5881	0.7288	-26.9358	-0.7640	-29.0393	-2.6001	-30.8400	-4.7873	-32.3415	-7.2505	-33.5092	-9.9707	-34.7437	-12.4910	-36.0692	-14.8316	-37.6344	-16.9067	*	*	*	*	*	*	*	*	-43.0232	-28.6191	-44.1186	-30.8658	-45.7763	-32.8538	-47.2338	-34.9818	*	*	*	*
it14	1.8065	16/04/2018 10:47:14	Dico poto lentamente	peak2_TT	69.7564	-30.4298	30.4508	73.5168	-32.6538	32.8331	61.2672	30.5815	29.8338	*	*	*	*	*	*	28.7875	8.6666	26.0563	9.0582	23.3091	9.2740	20.5990	9.6614	17.8929	10.1796	15.1742	10.9832	12.4003	11.8807	9.5592	12.6822	6.6603	13.3025	3.7322	13.6039	0.8215	13.4745	-2.0349	12.9378	-4.8064	12.0412	-7.4910	10.9025	-10.1113	9.6585	-12.5697	8.0620	-14.8462	6.1602	-16.9356	4.0199	-18.8926	1.8031	-20.7138	-0.4802	-22.0911	-3.3186	-23.0468	-6.5450	-23.8073	-9.7523	-24.2056	-13.1449	-24.8442	-15.9670	-25.5899	-18.4759	-26.4136	-20.7590	-27.6699	-22.5361	*	*	*	*	*	*	*	*	-37.8463	-28.8365	-40.2000	-30.1832	-41.3733	-32.2484	-41.4743	-34.8119	-41.3725	-37.3758	-41.2506	-39.8578	-41.1626	-42.2495
it14	1.4941	16/04/2018 10:47:19	Dico pada lentamente	closure_	64.8229	11.1482	10.6694	67.3234	16.7095	16.3448	66.2961	2.5616	2.7223	*	*	*	*	30.0644	3.0349	27.5648	3.5607	25.0551	4.0068	22.5514	4.4652	20.0366	4.8719	17.5079	5.2205	14.9648	5.4874	12.4082	5.7755	9.8269	6.1077	7.2103	6.4498	4.5705	6.6205	1.8995	6.7458	-0.7621	6.6019	-3.4072	6.2648	-6.0364	5.7870	-8.6039	5.0547	-11.1236	4.1708	-13.5632	3.0847	-15.9565	1.9107	-18.2480	0.5466	-20.5302	-0.8057	-22.6582	-2.3995	-24.6924	-4.0988	-26.6127	-5.9173	-28.2363	-8.0672	-29.6939	-10.3287	-30.8713	-12.8037	-32.0877	-15.1272	-33.3108	-17.3618	-34.5324	-19.5348	*	*	*	*	*	*	*	*	-41.8566	-29.2654	-43.7101	-31.0716	-45.2809	-33.0793	-47.1373	-35.0213	-48.1415	-37.3552	*	*
it14	1.5090	16/04/2018 10:47:19	Dico pada lentamente	GONS_TT	65.0080	17.2997	16.8304	67.5396	22.0947	21.6751	66.3076	0.1144	0.3204	*	*	*	*	*	*	27.6482	3.9089	25.1119	4.2935	22.5929	4.7284	20.0715	5.1689	17.5341	5.5582	14.9781	5.8387	12.4079	6.0397	9.8189	6.3035	7.1989	6.5914	4.5455	6.8291	1.8614	6.9833	-0.8193	6.8871	-3.4742	6.5414	-6.1049	6.0278	-8.6813	5.2913	-11.1853	4.3368	-13.6223	3.2263	-16.0051	2.0153	-18.2969	0.6418	-20.5733	-0.7293	-22.7220	-2.2961	-24.7777	-3.9720	-26.7081	-5.7869	-28.3106	-7.9736	-29.6309	-10.4019	-30.7801	-12.9016	-32.0062	-15.2080	-33.5884	-17.1071	-35.4238	-18.7796	*	*	*	*	*	*	*	*	-42.8374	-28.7221	-44.1518	-30.8491	-45.5432	-32.9599	-46.6581	-35.2170	-47.2519	-37.6783	*	*
