index,speaker,file,rec_date,word,time,word_duration,c1_duration,c1_closure,c1_rvot,c1_rvofft,vowel_duration,closure_duration,rvot,c2_duration,v2_duration,sentence_duration,c1_rel,v_onset,v_offset,rel_rel
1,it05,it05-001,11/06/2017 16:46:46,pudu,1.3485534429347694,529.3571740086085,156.64651067601687,127.67175641162032,28.97475426439655,174.81805730758458,145.84330304318803,58.67736513796884,11.543484475418087,70.22084961338693,156.64651067601665,1.9249889999999998,1.4762251993463897,1.5051999536107863,1.6510432566539743,233.49542244555343
2,it05,it05-002,11/06/2017 16:47:19,pugu,4.444989,397.95573329050706,135.07788153653877,92.57617781951133,42.50170371702744,143.33156466375473,100.82986094672731,--undefined--,--undefined--,--undefined--,93.6277280219615,1.4599539999999998,1.5189710735111208,1.5614727772281483,1.6623026381748756,--undefined--
3,it05,it05-003,11/06/2017 16:47:24,putu,6.734966,421.11184791667887,127.6249461662946,--undefined--,--undefined--,--undefined--,90.02665697864565,102.50356038572761,10.930027407365372,113.43358779309298,90.02665697864565,1.5,--undefined--,0.9415025107921444,1.03152916777079,--undefined--
4,it05,it05-004,11/06/2017 16:47:30,poto,9.382062854388183,378.1119015905539,111.63303761244947,74.64088463914464,36.992152973304826,130.61986193858388,93.62770896527906,97.98189407006319,9.683504964025147,107.66539903408834,65.18575597873699,1.4299769999999992,1.143959974854992,1.1809521278282968,1.274579836793576,228.60175600864707
5,it05,it05-005,11/06/2017 16:47:37,pata,12.074966,359.99999999999943,89.46720897611193,--undefined--,--undefined--,--undefined--,102.63037328886426,95.07068857709378,14.761816170638653,109.83250474773243,58.069912987290806,1.3999550000000003,--undefined--,1.065294886980647,1.1679252602695112,--undefined--
6,it05,it05-006,11/06/2017 16:48:24,pucu,14.724989,349.99999999999966,99.99999999999964,67.20423260275687,32.79576739724277,152.795767397242,119.99999999999922,--undefined--,--undefined--,--undefined--,89.99999999999986,1.4749660000000002,1.394279400403212,1.4270751678004547,1.547075167800454,--undefined--
7,it05,it05-007,11/06/2017 16:48:29,paga,17.524966,346.40518002384727,89.99999999999986,--undefined--,--undefined--,--undefined--,114.16319227932092,--undefined--,--undefined--,--undefined--,76.40518002384766,1.3950110000000002,--undefined--,1.4654875419501145,1.5796507342294355,--undefined--
8,it05,it05-008,11/06/2017 16:48:34,poco,20.009977,367.4616656984142,100.98300511372926,86.78117879418679,14.201826319542477,104.2284008413965,90.02657452185403,75.82450307975819,37.60898081777597,113.43348389753416,63.018602165296755,1.3149210000000018,1.1028352762998566,1.117037102619399,1.207063677141253,180.0529039211547
9,it05,it05-009,11/06/2017 16:48:39,paca,22.465083400957866,369.1089555395948,88.22604303141546,80.93028799315505,7.29575503826041,117.12817595492098,109.83242091666057,90.244522909245,16.590612184813835,106.83513509405884,64.21535649745991,1.4149659999999997,1.1836554123070329,1.1909511673452933,1.3007835882619538,207.37269886416598
10,it05,it05-010,11/06/2017 16:48:45,pogo,25.254966,367.63215353240497,103.69875702892983,83.17702937737081,20.52172765155902,121.35149111603383,100.82976346447481,78.90828544255513,6.563194064039379,85.4714795065945,77.63215353240582,1.424989,1.3054899681528838,1.3260116958044428,1.4268414592689176,200.25977655858895
11,it05,it05-011,11/06/2017 16:48:51,pada,27.934989,357.52646360136,89.24727152624357,81.11111111110958,8.136160415133986,157.58027412140763,149.44411370627364,--undefined--,--undefined--,--undefined--,59.41753918442316,1.779954,1.1157826507936548,1.1239188112087888,1.2733629249150624,--undefined--
