index,speaker,file,rec_date,word,time,word_duration,c1_duration,c1_closure,c1_rvot,c1_rvofft,vowel_duration,closure_duration,rvot,c2_duration,v2_duration,sentence_duration,c1_rel,v_onset,v_offset,rel_rel
1,pl07,pl07-001,16/03/2018 14:43:38,poko,1.2157973317941582,335.77072285440204,117.41675584479071,87.64564435133826,29.771111493452462,82.29966016085899,52.528548667406525,86.84496361834282,42.931450736426235,129.77641435476906,36.04900398743571,1.0299779999999998,1.3034429761454964,1.3332140876389489,1.3857426363063554,169.14462377920182
2,pl07,pl07-002,16/03/2018 14:43:42,podo,3.0422797829210126,364.60992604435074,136.98621515225628,96.52895037943222,40.457264772824075,112.5552727476955,72.09800797487142,75.15272454809718,22.694571989228862,97.84729653732605,57.67840637989696,0.9944817243696558,0.8864731323934154,0.9269303971662395,0.9990284051411109,187.7079972957927
3,pl07,pl07-003,16/03/2018 14:43:46,putu,5.279977,360.90847756770205,142.55451055809056,97.78950801781417,44.76500254027638,98.32352275018064,53.55852020990426,79.15884967395392,39.28787771333564,118.44672738728957,46.348719412417694,1.1149209999999998,1.1169048300132793,1.1616698325535557,1.21522835276346,177.48237242413455
4,pl07,pl07-004,16/03/2018 14:43:50,pada,7.646896021591114,401.6889015742864,132.86632898226446,102.04808050962643,30.818248472638032,145.145089689934,114.32684121729596,54.35565745145876,17.74235052341311,72.09800797487188,82.39772339985407,1.1399999999999997,0.9919372993796518,1.0227555478522898,1.1370823890695858,199.50074714139276
5,pl07,pl07-005,16/03/2018 14:43:54,pugu,9.724943,421.45862887275774,163.9657432482142,109.34340529922792,54.6223379489863,107.15088661639349,52.52854866740719,94.75768968323983,47.378383181508,142.13607286474783,62.82826409238851,1.1399999999999988,0.9990936615350563,1.0537159994840426,1.1062445481514498,201.90857629963332
6,pl07,pl07-006,16/03/2018 14:43:58,paka,11.92684840508907,390.3592146068071,129.77641435476883,97.2152017620651,32.561212592703725,117.0188790775537,84.45766648484998,88.47665360877421,43.3597038309923,131.83635743976652,44.288776327421786,1.1449429999999996,1.0061951261255118,1.0387563387182155,1.1232140052030655,205.49553268632792
7,pl07,pl07-007,16/03/2018 14:44:01,pata,13.809955,407.0919699583619,119.99999999999922,81.84793712736926,38.152062872629955,140.87912672382075,102.72706385119079,89.65302518216411,26.733759120128653,116.38678430229277,67.97812180487917,1.2500219999999995,0.5751589461976643,0.6133110090702942,0.716038072921485,230.53215190598485
8,pl07,pl07-008,16/03/2018 14:44:05,pogo,16.55309404615163,396.53904386179306,130.8063858972659,97.32874995117413,33.477635946091766,113.81541626094815,80.33778031485639,89.82139318522186,23.475476489576153,113.29686967479802,72.09800797487276,1.1199549999999974,1.2439828868057532,1.277460522751845,1.3577983030667014,203.63680944617002
9,pl07,pl07-009,16/03/2018 14:44:09,puku,18.809955,397.4052665350243,152.2720394204633,101.66947345989286,50.602565960570445,105.19105771297177,54.588491752401325,70.14330197452878,76.11265706021086,146.25595903473965,44.28877632742001,1.1350109999999987,0.9974294621220245,1.048032028082595,1.1026205198349963,175.33435968750055
10,pl07,pl07-010,16/03/2018 14:44:13,paga,21.08995498230207,400.65893003178843,123.59658509978289,89.70006584592127,33.89651925386161,132.77378733368295,98.87726807982133,68.80320978502041,30.074058294804473,98.87726807982489,79.30780877235932,1.1450340000000025,1.0247344132273604,1.058630932481222,1.1575082005610433,201.57699711870336
11,pl07,pl07-011,16/03/2018 14:44:18,pudu,23.404966,473.5550793388761,199.9999999999993,145.2688936091171,54.73110639088219,183.0601982375164,128.3290918466342,54.040509060392594,46.89670210442998,100.93721116482257,44.28877632742001,1.2000000000000028,1.1661986124299837,1.2209297188208659,1.3492588106675,237.100707297909
